index,source,target,protocol,count
609,10.59.223.26,10.59.223.66,http,2
609,10.59.174.29,10.59.174.187,http_proxy,59
609,10.59.179.124,internal,unknown,1
609,10.59.253.157,10.59.20.74,ssl,1
609,10.59.207.218,10.59.58.228,ssl,1
609,10.59.174.45,internal,http_proxy,16
609,10.59.212.201,outeral,unknown,6
609,10.59.212.201,outeral,http,28
609,10.59.174.123,internal,http_proxy,18
609,10.59.207.13,internal,http,1
609,10.59.45.65,10.59.58.228,ssl,1
610,internal,10.59.81.227,http,1
610,10.59.223.66,internal,http,23
610,10.59.174.16,internal,http_proxy,13
610,10.59.36.66,outeral,http,1
610,10.59.174.245,10.59.174.170,http_proxy,30
610,10.59.21.85,10.59.253.170,http_proxy,2
610,10.59.212.201,10.59.223.66,mysql,7
610,10.59.174.2,internal,http_proxy,20
610,internal,10.59.216.254,unknown,2
610,internal,10.59.216.254,kerberos,1
610,internal,10.59.216.254,smb,2
610,internal,10.59.216.254,ldap,1
610,internal,10.59.216.254,dce_rpc,1
610,10.59.181.30,outeral,unknown,1
610,10.59.181.30,outeral,http,1
610,10.59.137.72,internal,http,252
610,internal,10.59.58.170,ssl,1
610,10.59.253.121,10.59.20.14,http,2
610,10.59.212.2,10.59.174.29,http,1
610,10.59.216.233,internal,mysql,1
610,10.59.212.181,outeral,http,233
610,10.59.174.13,internal,http_proxy,18
610,10.59.212.2,10.59.223.28,http,22
610,10.59.45.43,10.59.207.218,http,43
610,10.59.174.220,internal,http_proxy,27
610,10.59.137.78,internal,mysql,12
610,10.59.223.85,internal,unknown,18
610,10.59.223.85,internal,http,404
610,10.59.174.157,internal,http_proxy,21
610,10.59.212.201,10.59.223.28,mysql,6
610,10.59.137.131,internal,ssh,1
610,10.59.223.186,10.59.137.117,mysql,2
610,10.59.223.103,internal,http,2
610,internal,10.59.223.222,dns,1
610,10.59.207.13,outeral,unknown,4
610,10.59.207.13,outeral,http,25
610,10.59.21.10,10.59.137.52,http,42
610,10.59.212.201,10.59.223.78,mysql,7
610,10.59.45.221,outeral,http_proxy,76
610,10.59.174.81,10.59.174.143,http_proxy,10
610,10.59.174.4,internal,http_proxy,25
610,10.59.223.186,10.59.137.76,unknown,1
610,10.59.212.201,10.59.253.218,mysql,2
610,10.59.253.10,outeral,http,25
610,10.59.174.201,internal,http_proxy,20
610,10.59.212.201,10.59.34.15,ftp_control,57
610,10.59.174.227,internal,http_proxy,21
610,10.59.21.10,internal,ssl,5
610,10.59.21.10,internal,http,1454
610,10.59.216.172,internal,mysql,1
610,10.59.21.10,10.59.223.66,http,9
610,10.59.22.149,outeral,whois-das,4
610,10.59.22.194,internal,unknown,1
610,10.59.137.72,10.59.223.116,http,1
610,10.59.212.201,internal,ftp_control,3
610,internal,10.59.223.203,http,2
610,10.59.174.29,10.59.174.143,http_proxy,6
610,10.59.174.187,internal,http_proxy,19
610,10.59.21.10,10.59.126.7,http,1
610,10.59.174.62,10.59.174.143,http_proxy,9
610,10.59.174.245,outeral,unknown,1
610,10.59.43.118,outeral,unknown,10
610,10.59.43.118,outeral,http,18
610,10.59.126.171,outeral,http,1
610,10.59.179.30,outeral,http,1
610,10.59.212.16,outeral,http,28
610,internal,10.59.126.199,http,6
610,10.59.174.62,internal,http_proxy,128
610,internal,10.59.148.126,ssl,1
610,10.59.126.129,outeral,http,1
610,10.59.179.124,outeral,unknown,3
610,10.59.181.62,outeral,http,1
610,10.59.174.126,internal,http_proxy,15
610,10.59.174.118,internal,http_proxy,22
610,10.59.216.172,outeral,ssl,1
610,10.59.174.81,internal,http_proxy,141
610,internal,10.59.137.235,http,1
610,10.59.253.121,10.59.20.136,http,1
610,10.59.212.201,10.59.22.82,ftp_control,172
610,10.59.174.110,internal,http_proxy,27
610,10.59.216.130,10.59.216.61,ssl,1
610,internal,10.59.36.181,http,3
610,10.59.34.123,10.59.88.121,ssl,2
610,10.59.174.115,internal,http_proxy,17
610,10.59.255.220,internal,mysql,1
610,10.59.216.173,outeral,ssl,1
610,10.59.166.228,outeral,http,13
610,internal,10.59.253.157,dce_rpc,2
610,internal,10.59.253.157,smb,3
610,10.59.212.2,10.59.207.218,http,10
610,10.59.43.12,outeral,http,3
610,internal,10.59.253.170,unknown,19
610,internal,10.59.253.170,http_proxy,58
610,internal,10.59.253.170,http,1
610,internal,10.59.253.170,http_connect,29
610,10.59.137.151,internal,http,7
610,10.59.174.121,internal,http_proxy,19
610,10.59.253.157,10.59.20.136,http,1
610,10.59.212.201,10.59.253.58,mysql,4
610,10.59.174.218,internal,http_proxy,25
610,10.59.174.75,internal,http_proxy,20
610,10.59.36.81,outeral,http,3
610,10.59.22.124,outeral,http,2
610,internal,10.59.253.48,http,16
610,10.59.146.157,internal,http_proxy,12
610,10.59.174.245,internal,http_proxy,125
610,internal,10.59.223.221,http,1
610,10.59.223.16,outeral,http,1
610,internal,10.59.223.186,http,1
610,10.59.174.29,outeral,http_proxy,22
610,10.59.36.96,10.59.81.121,ssl,1
610,10.59.212.44,outeral,http,79
610,10.59.181.227,outeral,http,1
610,10.59.212.2,10.59.223.172,http,1
610,10.59.81.81,internal,kerberos,1
610,10.59.223.168,10.59.253.218,http,1
610,10.59.174.29,10.59.174.170,http_proxy,39
610,10.59.174.245,10.59.174.143,http_proxy,8
610,10.59.174.224,internal,http_proxy,21
610,10.59.253.10,internal,unknown,22
610,10.59.253.10,internal,http,8
610,10.59.253.10,internal,ssl,8
610,10.59.137.187,10.59.223.66,mysql,4
610,10.59.174.143,internal,http_proxy,25
610,10.59.181.180,outeral,http,1
610,10.59.212.56,10.59.212.86,unknown,1
610,internal,10.59.253.30,http,15
610,10.59.212.201,10.59.126.42,mysql,7
610,10.59.174.228,internal,http_proxy,18
610,10.59.43.247,outeral,http,1
610,10.59.212.2,10.59.45.92,http,1
610,10.59.126.205,outeral,unknown,1
610,10.59.126.205,outeral,http,2
610,10.59.212.201,10.59.126.7,mysql,7
610,10.59.174.62,10.59.174.170,http_proxy,22
610,10.59.174.194,internal,ssh,17
610,10.59.45.98,10.59.207.218,mysql,1
610,10.59.216.233,outeral,ssl,1
610,internal,10.59.180.13,ssl,2
610,10.59.126.82,outeral,http,4
610,10.59.212.56,10.59.212.105,http,16
610,10.59.126.218,outeral,unknown,2
610,10.59.126.218,outeral,http,1
610,10.59.126.125,outeral,http,2
610,10.59.223.66,10.59.223.26,unknown,8
610,10.59.223.66,10.59.223.26,http,13
610,10.59.216.48,internal,unknown,1
610,10.59.212.16,internal,http,52
610,10.59.21.10,outeral,http,597
610,10.59.181.107,outeral,http,3
610,10.59.253.157,10.59.20.51,http,1
610,internal,10.59.240.194,http_proxy,1
610,10.59.223.85,10.59.137.214,unknown,1
610,10.59.212.142,outeral,unknown,1
610,10.59.212.142,outeral,http,507
610,10.59.174.187,outeral,http,13
610,10.59.120.177,outeral,http,1
610,10.59.253.157,10.59.20.14,ssl,1
610,10.59.253.121,10.59.20.51,ssl,1
610,10.59.253.121,10.59.20.51,http,1
610,10.59.174.170,internal,http_proxy,23
610,10.59.126.16,outeral,unknown,1
610,internal,10.59.253.58,ssl,106
610,10.59.45.245,internal,http,246
610,10.59.45.122,internal,http,5
610,10.59.212.56,10.59.231.177,unknown,1
610,10.59.45.245,10.59.45.180,http_proxy,396
610,10.59.45.245,10.59.45.180,http_connect,2
610,10.59.174.62,10.59.174.187,http_proxy,24
610,10.59.174.177,internal,http_proxy,18
610,internal,10.59.126.85,ftp_data,16
610,internal,10.59.126.85,ftp_control,17
610,10.59.174.199,10.59.146.4,http,1
610,10.59.137.5,internal,ssh,1
610,internal,10.59.81.213,http,108
610,internal,10.59.223.31,http,108
610,10.59.207.13,internal,http,1
610,10.59.181.77,outeral,http,1
610,internal,10.59.255.220,ssh,1
610,10.59.253.121,10.59.20.39,http,1
610,internal,10.59.253.228,ssl,3
610,10.59.216.185,outeral,ssl,2
610,10.59.212.201,10.59.223.59,mysql,3
610,10.59.174.14,internal,http_proxy,19
610,10.59.174.245,10.59.174.187,http_proxy,53
610,10.59.174.29,internal,http_proxy,142
610,10.59.174.29,internal,ssh,4
610,10.59.21.10,10.59.45.122,http,22
610,10.59.216.204,outeral,ssl,1
610,10.59.137.72,10.59.137.255,mysql,3
610,10.59.223.26,10.59.223.66,http,1
610,10.59.174.29,10.59.174.187,http_proxy,47
610,10.59.179.124,internal,unknown,1
610,10.59.253.157,10.59.20.74,ssl,1
610,10.59.174.45,internal,http_proxy,17
610,10.59.43.199,outeral,http,1
610,10.59.212.201,outeral,unknown,4
610,10.59.212.201,outeral,http,14
610,10.59.174.123,internal,http_proxy,22
610,10.59.212.56,10.59.212.236,unknown,1
610,10.59.126.118,outeral,unknown,1
611,10.59.229.220,outeral,http,1
611,10.59.231.201,outeral,unknown,5
611,10.59.231.201,outeral,http,3
611,internal,10.59.81.227,http,2
611,10.59.223.66,internal,http,32
611,10.59.253.157,10.59.20.39,ssl,1
611,10.59.253.157,10.59.20.39,http,1
611,10.59.216.85,internal,mysql,1
611,10.59.171.218,outeral,unknown,10
611,10.59.171.218,outeral,http,5
611,10.59.171.218,outeral,edonkey,6
611,10.59.174.245,10.59.174.170,http_proxy,30
611,10.59.21.85,10.59.253.170,http_proxy,3
611,10.59.21.10,10.59.223.66,http,48
611,10.59.174.2,internal,http_proxy,21
611,10.59.180.88,10.59.174.152,mysql,1
611,internal,10.59.216.254,unknown,5
611,internal,10.59.216.254,dce_rpc,2
611,internal,10.59.216.254,smb,2
611,internal,10.59.216.254,ldap,2
611,10.59.181.30,outeral,http,3
611,10.59.137.72,internal,http,205
611,10.59.212.181,outeral,http,962
611,10.59.174.13,internal,http_proxy,22
611,10.59.212.2,10.59.223.28,http,2
611,10.59.45.43,10.59.207.218,http,44
611,10.59.174.220,internal,http_proxy,34
611,10.59.137.78,internal,mysql,15
611,10.59.137.140,outeral,http,3
611,10.59.212.142,outeral,http,764
611,10.59.216.128,internal,unknown,1
611,10.59.174.157,internal,http_proxy,25
611,10.59.216.147,outeral,ssl,1
611,10.59.36.162,outeral,http,1
611,10.59.223.186,10.59.137.117,mysql,2
611,10.59.216.204,outeral,ssl,2
611,10.59.216.48,outeral,ssl,1
611,10.59.207.13,outeral,unknown,3
611,10.59.207.13,outeral,http_proxy,1
611,10.59.207.13,outeral,http,28
611,10.59.253.121,10.59.20.14,ssl,1
611,10.59.253.121,10.59.20.14,http,1
611,10.59.126.152,outeral,http,1
611,10.59.45.221,outeral,http_proxy,61
611,10.59.45.221,outeral,http,1
611,10.59.174.16,internal,http_proxy,24
611,10.59.174.81,10.59.174.143,http_proxy,6
611,10.59.174.4,internal,http_proxy,23
611,10.59.181.185,10.59.253.170,http_proxy,1
611,10.59.231.201,10.59.255.220,mysql,2
611,10.59.174.201,internal,http_proxy,23
611,10.59.212.201,10.59.34.15,ftp_control,49
611,10.59.216.234,outeral,ssl,1
611,10.59.174.227,internal,http_proxy,17
611,10.59.146.4,outeral,unknown,1
611,10.59.21.10,internal,http,414
611,10.59.212.244,10.59.231.38,telnet,1
611,10.59.181.2,outeral,http,1
611,10.59.22.149,outeral,whois-das,3
611,10.59.207.220,internal,unknown,1
611,10.59.174.29,10.59.174.143,http_proxy,12
611,10.59.174.187,internal,http_proxy,21
611,10.59.21.10,10.59.126.7,http,2
611,10.59.174.62,10.59.174.143,http_proxy,7
611,10.59.43.118,outeral,unknown,12
611,10.59.43.118,outeral,http,34
611,10.59.126.171,outeral,http,1
611,10.59.212.16,outeral,http,35
611,internal,10.59.126.199,http,12
611,10.59.174.62,internal,http_proxy,135
611,internal,10.59.148.126,ssl,3
611,10.59.231.201,internal,unknown,7
611,10.59.231.201,internal,http,3
611,10.59.253.157,10.59.20.92,ssl,2
611,10.59.253.157,10.59.20.92,http,1
611,10.59.253.157,10.59.20.92,smb,1
611,10.59.179.124,outeral,unknown,3
611,10.59.174.126,internal,http_proxy,22
611,10.59.174.118,internal,http_proxy,22
611,10.59.216.234,10.59.216.184,http,1
611,10.59.174.81,internal,http_proxy,151
611,internal,10.59.137.235,http,8
611,10.59.212.201,10.59.22.82,ftp_control,218
611,10.59.174.110,internal,http_proxy,27
611,10.59.137.109,internal,http,1
611,10.59.223.85,internal,unknown,24
611,10.59.223.85,internal,http,406
611,10.59.34.123,10.59.88.121,ssl,3
611,10.59.174.115,internal,http_proxy,21
611,10.59.253.121,10.59.20.203,ssl,1
611,10.59.253.121,10.59.20.203,http,2
611,10.59.166.228,outeral,http,9
611,10.59.223.137,internal,unknown,2
611,internal,10.59.253.157,dce_rpc,1
611,internal,10.59.253.157,smb,2
611,10.59.212.2,10.59.207.218,http,4
611,10.59.212.244,10.59.212.217,unknown,2
611,internal,10.59.253.170,unknown,9
611,internal,10.59.253.170,http_proxy,36
611,internal,10.59.253.170,http_connect,20
611,10.59.137.151,internal,http,7
611,10.59.216.210,outeral,unknown,1
611,10.59.174.121,internal,http_proxy,23
611,10.59.174.218,internal,http_proxy,29
611,10.59.174.75,internal,http_proxy,29
611,10.59.36.81,outeral,http,1
611,internal,10.59.253.48,http,32
611,10.59.146.157,internal,http_proxy,16
611,10.59.174.245,internal,http_proxy,125
611,internal,10.59.223.221,http,4
611,internal,10.59.223.186,http,1
611,10.59.174.29,outeral,http_proxy,21
611,10.59.36.96,10.59.81.121,ssl,1
611,10.59.36.96,10.59.81.121,ssl_no_cert,1
611,10.59.212.44,outeral,http,64
611,10.59.212.2,10.59.223.172,http,2
611,10.59.21.10,10.59.223.59,http,31
611,10.59.223.168,10.59.253.218,http,1
611,10.59.216.41,outeral,ssl,1
611,10.59.174.29,10.59.174.170,http_proxy,34
611,10.59.174.245,10.59.174.143,http_proxy,10
611,10.59.174.224,internal,http_proxy,20
611,10.59.212.2,10.59.137.206,http,1
611,10.59.36.246,10.59.216.220,ssl,1
611,10.59.137.187,10.59.223.66,http,1
611,10.59.137.187,10.59.223.66,mysql,1
611,10.59.174.143,internal,http_proxy,22
611,10.59.181.180,outeral,unknown,1
611,10.59.36.246,10.59.216.118,ssl,1
611,internal,10.59.253.30,http,18
611,10.59.174.228,internal,http_proxy,16
611,10.59.212.244,10.59.212.105,unknown,1
611,10.59.212.244,10.59.212.105,http,9
611,10.59.181.107,outeral,http,1
611,10.59.212.244,10.59.212.236,ssh,1
611,10.59.181.106,outeral,http,1
611,10.59.174.62,10.59.174.170,http_proxy,19
611,10.59.174.194,internal,ssh,13
611,10.59.45.98,10.59.207.218,mysql,1
611,10.59.216.233,outeral,ssl,1
611,10.59.216.72,10.59.216.145,http,1
611,10.59.126.149,outeral,http,1
611,10.59.126.218,outeral,unknown,1
611,10.59.126.218,outeral,http,1
611,10.59.212.244,10.59.212.86,unknown,1
611,10.59.223.66,10.59.223.26,unknown,6
611,10.59.223.66,10.59.223.26,http,10
611,10.59.207.121,10.59.58.228,ssl,1
611,10.59.212.16,internal,http,46
611,10.59.21.10,outeral,unknown,1
611,10.59.21.10,outeral,http,656
611,10.59.181.72,outeral,http,1
611,10.59.216.181,internal,unknown,1
611,10.59.216.181,internal,mysql,1
611,10.59.223.85,10.59.137.214,unknown,1
611,10.59.216.85,outeral,ssl,1
611,10.59.181.8,outeral,http,1
611,10.59.253.157,10.59.20.203,ssl,1
611,10.59.174.187,outeral,http,8
611,10.59.231.85,outeral,http,1
611,10.59.253.121,10.59.20.51,http,1
611,10.59.174.170,internal,http_proxy,17
611,10.59.181.247,outeral,http,1
611,internal,10.59.253.58,ssl,125
611,internal,10.59.253.58,unknown,2
611,10.59.45.245,internal,http,275
611,10.59.45.122,internal,http,11
611,10.59.45.245,10.59.45.180,http_proxy,360
611,10.59.45.245,10.59.45.180,http_connect,3
611,10.59.174.62,10.59.174.187,http_proxy,25
611,10.59.174.177,internal,http_proxy,14
611,internal,10.59.126.85,ftp_data,19
611,internal,10.59.126.85,ftp_control,13
611,10.59.212.244,10.59.212.104,unknown,1
611,internal,10.59.223.32,http,5
611,internal,10.59.81.213,http,108
611,internal,10.59.223.31,http,112
611,internal,10.59.223.255,http,1
611,10.59.253.121,10.59.20.39,ssl,1
611,10.59.253.121,10.59.20.39,http,1
611,10.59.81.75,internal,unknown,1
611,internal,10.59.137.160,http,1
611,10.59.174.14,internal,http_proxy,11
611,10.59.174.245,10.59.174.187,http_proxy,51
611,10.59.174.29,internal,http_proxy,136
611,10.59.137.11,10.59.58.170,ssh,1
611,10.59.21.10,10.59.45.122,http,40
611,10.59.137.72,10.59.137.255,mysql,3
611,10.59.174.29,10.59.174.187,http_proxy,47
611,10.59.179.124,internal,unknown,1
611,10.59.207.218,10.59.58.228,ssl,2
611,10.59.174.45,internal,http_proxy,21
611,10.59.181.227,outeral,http,1
611,10.59.212.201,outeral,unknown,6
611,10.59.212.201,outeral,http,35
611,10.59.174.123,internal,http_proxy,22
611,10.59.21.10,10.59.137.158,http,2
612,10.59.229.220,outeral,ssl,1
612,10.59.231.201,outeral,http,1
612,10.59.56.94,outeral,unknown,1
612,internal,10.59.81.227,http,2
612,10.59.223.66,internal,http,27
612,10.59.36.212,outeral,unknown,1
612,10.59.171.218,outeral,unknown,13
612,10.59.171.218,outeral,http,11
612,10.59.171.218,outeral,edonkey,2
612,10.59.36.66,outeral,http,4
612,10.59.174.245,10.59.174.170,http_proxy,42
612,10.59.223.247,10.59.223.86,unknown,2
612,10.59.174.2,internal,http_proxy,26
612,10.59.180.88,10.59.174.152,mysql,1
612,internal,10.59.137.192,http,2
612,internal,10.59.216.254,unknown,3
612,internal,10.59.216.254,smb,5
612,internal,10.59.216.254,dns,1
612,internal,10.59.216.254,ldap,1
612,10.59.181.30,outeral,unknown,1
612,10.59.181.30,outeral,http,1
612,10.59.137.72,internal,http,232
612,10.59.253.121,10.59.20.136,http,1
612,10.59.212.181,outeral,http,185
612,10.59.174.13,internal,http_proxy,19
612,10.59.253.157,10.59.20.191,ssl,1
612,10.59.216.255,outeral,ssl,1
612,10.59.45.43,10.59.207.218,http,45
612,10.59.56.86,outeral,http,1
612,10.59.174.220,internal,http_proxy,25
612,10.59.137.78,internal,unknown,1
612,10.59.137.78,internal,mysql,26
612,10.59.212.142,outeral,http,284
612,10.59.174.157,internal,http_proxy,18
612,10.59.36.162,outeral,http,1
612,10.59.223.186,10.59.137.117,mysql,2
612,10.59.126.171,outeral,http,1
612,10.59.231.201,10.59.179.96,unknown,1
612,10.59.207.13,outeral,unknown,5
612,10.59.207.13,outeral,http,18
612,10.59.126.187,outeral,http,2
612,10.59.253.121,10.59.20.14,ssl,1
612,10.59.253.121,10.59.20.14,http,1
612,10.59.45.5,10.59.45.122,mysql,1
612,10.59.45.221,outeral,http_proxy,59
612,10.59.174.16,internal,http_proxy,15
612,10.59.174.81,10.59.174.143,http_proxy,7
612,10.59.174.4,internal,http_proxy,25
612,10.59.174.201,internal,http_proxy,20
612,10.59.212.201,10.59.34.15,ftp_control,63
612,10.59.174.115,internal,http_proxy,17
612,10.59.81.75,internal,unknown,1
612,10.59.21.10,internal,http,1
612,10.59.181.2,outeral,http,1
612,10.59.22.149,outeral,whois-das,2
612,10.59.207.220,internal,unknown,1
612,10.59.174.29,10.59.174.143,http_proxy,16
612,10.59.174.187,internal,http_proxy,20
612,10.59.174.62,10.59.174.143,http_proxy,8
612,10.59.43.118,outeral,unknown,8
612,10.59.43.118,outeral,http,25
612,internal,10.59.45.217,unknown,3
612,10.59.179.30,outeral,http,1
612,10.59.212.2,10.59.179.5,http,1
612,10.59.212.16,outeral,http,35
612,internal,10.59.126.199,http,11
612,10.59.174.62,internal,http_proxy,150
612,internal,10.59.223.31,http,103
612,10.59.231.201,internal,unknown,23
612,10.59.231.201,internal,http,2
612,10.59.45.166,10.59.45.122,mysql,1
612,10.59.253.157,10.59.20.92,http,1
612,10.59.181.62,outeral,http,1
612,10.59.174.126,internal,http_proxy,17
612,10.59.174.118,internal,http_proxy,20
612,10.59.216.172,outeral,ssl,1
612,10.59.174.81,internal,http_proxy,152
612,10.59.216.92,internal,unknown,1
612,internal,10.59.223.196,http,1
612,internal,10.59.137.235,http,1
612,10.59.212.201,10.59.22.82,ftp_control,197
612,10.59.174.110,internal,http_proxy,17
612,10.59.223.85,internal,unknown,22
612,10.59.223.85,internal,http,433
612,10.59.216.130,10.59.216.61,ssl,1
612,10.59.34.123,10.59.88.121,ssl,2
612,10.59.174.227,internal,http_proxy,24
612,10.59.255.220,internal,mysql,1
612,10.59.166.228,outeral,http,14
612,10.59.223.66,10.59.223.26,unknown,8
612,10.59.223.66,10.59.223.26,http,11
612,10.59.212.2,10.59.207.218,http,23
612,10.59.43.12,outeral,http,1
612,10.59.215.120,10.59.93.194,http,1
612,internal,10.59.253.170,unknown,9
612,internal,10.59.253.170,http_proxy,52
612,internal,10.59.253.170,http_connect,5
612,internal,10.59.253.58,ssl,95
612,internal,10.59.253.58,unknown,1
612,10.59.174.121,internal,http_proxy,17
612,10.59.174.218,internal,http_proxy,27
612,10.59.174.75,internal,http_proxy,22
612,10.59.36.81,outeral,http,1
612,internal,10.59.253.48,http,19
612,10.59.146.157,internal,http_proxy,27
612,10.59.174.245,internal,http_proxy,136
612,internal,10.59.223.221,http,1
612,10.59.223.16,outeral,http,2
612,10.59.174.29,outeral,http_proxy,12
612,10.59.36.96,10.59.81.121,ssl,1
612,10.59.212.44,outeral,http,11
612,10.59.253.157,10.59.20.74,http,1
612,10.59.21.10,10.59.223.59,http,39
612,10.59.174.29,internal,http_proxy,137
612,10.59.174.29,internal,ssh,2
612,10.59.174.29,10.59.174.170,http_proxy,52
612,10.59.174.245,10.59.174.143,http_proxy,8
612,10.59.174.224,internal,http_proxy,22
612,10.59.181.221,outeral,http,1
612,internal,10.59.45.139,unknown,1
612,10.59.137.187,10.59.223.66,http,1
612,10.59.137.187,10.59.223.66,mysql,1
612,10.59.174.143,internal,http_proxy,20
612,internal,10.59.253.30,http,15
612,10.59.216.167,outeral,ssl,1
612,10.59.174.228,internal,http_proxy,26
612,10.59.126.205,outeral,http,1
612,10.59.207.16,internal,ssh,1
612,internal,10.59.216.183,unknown,1
612,10.59.174.62,10.59.174.170,http_proxy,20
612,10.59.174.194,internal,ssh,17
612,10.59.45.98,10.59.207.218,mysql,1
612,10.59.216.233,outeral,ssl,2
612,internal,10.59.180.13,ssl,1
612,10.59.126.82,outeral,unknown,1
612,internal,10.59.253.157,dce_rpc,2
